"Date","Time","Open","High","Low","Close","Vol","OI"
12/29/2017,15:00,63.24,63.28,62.00,62.27,18885775,0
01/02/2018,15:00,62.40,64.42,62.20,64.11,21761205,0
01/03/2018,15:00,64.20,65.05,63.11,63.45,22607635,0
01/04/2018,15:00,62.57,63.71,61.14,62.92,49731520,0
01/05/2018,15:00,63.32,63.45,62.40,63.32,22955900,0
01/08/2018,15:00,63.20,67.40,63.10,67.28,49297175,0
01/09/2018,15:00,67.03,67.76,65.48,66.74,35733155,0
01/10/2018,15:00,66.44,67.40,66.00,66.96,21549630,0
01/11/2018,15:00,67.05,68.96,66.65,67.59,33227420,0
01/12/2018,15:00,67.73,68.08,66.73,67.24,24125295,0
01/16/2018,15:00,67.51,69.00,66.96,68.01,32371255,0
01/17/2018,15:00,68.09,69.80,67.95,69.43,35517525,0
01/18/2018,15:00,69.13,70.46,68.75,68.91,28429225,0
01/19/2018,15:00,69.00,70.12,68.52,70.00,24441515,0
01/22/2018,15:00,69.88,71.57,69.84,70.31,31051800,0
01/23/2018,15:00,72.00,72.10,70.20,70.56,27327070,0
01/24/2018,15:00,70.92,70.95,68.70,69.18,26437390,0
01/25/2018,15:00,69.65,69.84,67.28,67.53,33701515,0
01/26/2018,15:00,68.30,68.80,67.14,68.57,22696780,0
01/29/2018,15:00,67.97,70.17,67.66,69.91,23735745,0
01/30/2018,15:00,69.03,69.65,68.43,69.16,23588500,0
01/31/2018,15:00,69.50,71.24,69.04,70.86,31070345,0
02/01/2018,15:00,70.20,71.93,69.73,69.85,20988435,0
02/02/2018,15:00,69.69,70.39,68.10,68.75,18524180,0
02/05/2018,15:00,67.59,68.89,66.60,66.63,22320735,0
02/06/2018,15:00,65.04,67.24,64.70,66.79,25442190,0
02/07/2018,15:00,67.80,69.20,67.13,69.00,34846195,0
02/08/2018,15:00,68.66,69.72,62.92,63.05,51572865,0
02/09/2018,15:00,63.99,64.20,58.95,62.08,64668605,0
02/12/2018,15:00,63.23,63.62,61.25,63.15,31139110,0
02/13/2018,15:00,63.00,64.84,62.50,64.73,22801155,0
02/14/2018,15:00,64.17,65.23,63.70,64.46,19753715,0
02/15/2018,15:00,64.90,66.82,64.48,66.81,29564585,0
02/16/2018,15:00,66.50,68.62,66.33,67.10,28213185,0
02/20/2018,15:00,66.89,68.17,66.30,66.95,20047175,0
02/21/2018,15:00,67.21,67.94,66.63,66.66,16098245,0
02/22/2018,15:00,67.11,69.49,66.95,69.23,34849040,0
02/23/2018,15:00,69.57,71.00,69.42,70.41,29086935,0
02/26/2018,15:00,70.70,71.80,70.47,71.48,21699925,0
02/27/2018,15:00,71.25,72.00,70.00,70.20,23987095,0
02/28/2018,15:00,70.51,71.05,68.44,68.61,30348290,0
03/01/2018,15:00,69.00,69.73,66.01,66.19,34428005,0
03/02/2018,15:00,65.40,67.04,64.59,67.02,25464145,0
03/05/2018,15:00,66.48,67.55,65.86,66.67,19118845,0
03/06/2018,15:00,66.75,67.27,65.41,65.64,21428720,0
03/07/2018,15:00,65.09,66.50,64.35,66.46,25036485,0
03/08/2018,15:00,66.57,66.66,65.25,65.82,17831220,0
03/09/2018,15:00,64.82,65.70,64.47,65.43,27533820,0
03/12/2018,15:00,65.72,69.44,65.30,69.10,41320175,0
03/13/2018,15:00,68.98,69.02,67.25,68.37,29829025,0
03/14/2018,15:00,67.35,67.96,64.79,65.33,39836850,0
03/15/2018,15:00,65.88,66.57,64.22,65.12,32824005,0
03/16/2018,15:00,65.19,65.48,63.81,64.27,30586395,0
03/19/2018,15:00,63.30,64.15,61.93,62.71,37421470,0
03/20/2018,15:00,62.97,63.25,61.75,62.11,23821465,0
03/21/2018,15:00,62.05,64.49,62.04,63.31,29792055,0
03/22/2018,15:00,62.78,63.76,61.64,61.82,24698855,0
03/23/2018,15:00,62.25,62.32,60.09,60.31,33274495,0
03/26/2018,15:00,61.47,61.52,58.27,60.84,41875875,0
03/27/2018,15:00,60.80,60.85,55.44,55.84,69360145,0
03/28/2018,15:00,52.92,53.74,50.42,51.56,105007185,0
03/29/2018,15:00,51.30,54.19,49.64,53.23,75853745,0
04/02/2018,15:00,51.25,52.07,48.92,50.50,80569840,0
04/03/2018,15:00,53.96,54.67,50.90,53.51,94221920,0
04/04/2018,15:00,50.56,57.67,50.40,57.39,99483730,0
04/05/2018,15:00,57.87,61.25,57.64,61.14,95605505,0
04/06/2018,15:00,60.20,61.86,59.10,59.86,67601430,0
04/09/2018,15:00,60.07,61.90,57.84,57.93,51249025,0
04/10/2018,15:00,59.79,61.42,58.74,60.94,55121295,0
04/11/2018,15:00,60.15,61.80,59.93,60.19,37414725,0
04/12/2018,15:00,60.46,60.79,58.74,58.82,38043845,0
04/13/2018,15:00,60.72,60.79,59.20,60.07,36636115,0
04/16/2018,15:00,59.80,59.93,57.80,58.24,31692440,0
04/17/2018,15:00,57.77,58.43,56.50,57.54,35000115,0
04/18/2018,15:00,58.22,60.05,57.63,58.67,32788500,0
04/19/2018,15:00,58.22,60.20,57.71,60.02,30452995,0
04/20/2018,15:00,59.03,60.00,57.95,58.05,28139640,0
04/23/2018,15:00,58.26,58.32,56.47,56.67,24466890,0
04/24/2018,15:00,57.00,57.42,55.69,56.69,28426540,0
04/25/2018,15:00,56.70,57.03,55.45,56.14,20067870,0
04/26/2018,15:00,55.75,57.16,55.30,57.10,21780065,0
04/27/2018,15:00,57.07,58.89,56.77,58.82,21823130,0
04/30/2018,15:00,58.72,59.75,58.50,58.78,21140860,0
05/01/2018,15:00,58.70,60.16,58.64,59.98,23128015,0
05/02/2018,15:00,59.71,61.37,59.56,60.23,44851850,0
05/03/2018,15:00,55.76,57.61,55.05,56.89,86760650,0
05/04/2018,15:00,56.60,59.37,55.90,58.82,42846770,0
05/07/2018,15:00,59.50,61.19,59.03,60.55,43391120,0
05/08/2018,15:00,60.16,61.55,59.80,60.39,29650000,0
05/09/2018,15:00,60.08,61.40,60.01,61.37,28636825,0
05/10/2018,15:00,61.50,62.60,60.82,61.00,28257805,0
05/11/2018,15:00,61.54,61.78,59.82,60.21,23398245,0
05/14/2018,15:00,60.66,60.99,58.32,58.39,36434020,0
05/15/2018,15:00,57.00,57.39,56.10,56.84,47595865,0
05/16/2018,15:00,56.77,57.76,56.31,57.30,28370095,0
05/17/2018,15:00,57.18,57.84,56.79,56.91,22103060,0
05/18/2018,15:00,56.93,56.93,54.80,55.36,36259435,0
05/21/2018,15:00,56.27,58.30,56.26,56.90,45912855,0
05/22/2018,15:00,57.55,57.60,54.68,55.00,44728780,0
05/23/2018,15:00,55.55,55.98,54.80,55.81,29925265,0
05/24/2018,15:00,55.68,56.22,54.98,55.57,20883540,0
05/25/2018,15:00,55.53,55.93,55.12,55.77,19375410,0
05/29/2018,15:00,55.70,57.30,55.23,56.75,28333200,0
05/30/2018,15:00,56.66,59.00,56.32,58.34,37448430,0
05/31/2018,15:00,57.44,58.07,56.59,56.95,29598605,0
06/01/2018,15:00,57.17,58.39,56.77,58.36,27121930,0
06/04/2018,15:00,58.87,59.80,58.71,59.35,23989050,0
06/05/2018,15:00,59.54,59.56,57.35,58.23,29975785,0
06/06/2018,15:00,60.10,64.43,59.50,63.90,93812585,0
06/07/2018,15:00,63.23,66.00,62.72,63.22,71726355,0
06/08/2018,15:00,63.80,64.90,63.43,63.53,41026010,0
06/11/2018,15:00,64.50,66.93,64.50,66.42,65917365,0
06/12/2018,15:00,68.94,70.99,67.60,68.55,111737015,0
06/13/2018,15:00,69.34,69.44,67.96,68.96,47349020,0
06/14/2018,15:00,69.53,71.75,69.32,71.54,54905115,0
06/15/2018,15:00,70.77,72.93,70.25,71.63,54241270,0
06/18/2018,15:00,71.08,74.75,70.90,74.17,60366130,0
06/19/2018,15:00,73.03,74.00,69.25,70.51,63809515,0
06/20/2018,15:00,71.61,72.88,70.40,72.44,41918280,0
06/21/2018,15:00,72.40,73.24,69.25,69.50,39835725,0
06/22/2018,15:00,70.31,70.45,66.40,66.73,51330295,0
06/25/2018,15:00,66.02,67.69,65.50,66.60,34656520,0
06/26/2018,15:00,67.21,68.71,65.16,68.40,37262435,0
06/27/2018,15:00,69.00,70.16,67.90,68.90,41668635,0
06/28/2018,15:00,69.73,71.40,69.22,69.99,41990025,0
06/29/2018,15:00,70.67,70.77,68.48,68.59,32461980,0
07/02/2018,15:00,72.01,72.96,65.97,67.01,93798825,0
07/03/2018,15:00,66.35,66.50,61.94,62.17,61413190,0
07/05/2018,15:00,62.75,62.88,59.24,61.83,87381870,0
07/06/2018,15:00,60.99,62.41,60.40,61.78,44327255,0
07/09/2018,15:00,62.40,63.70,61.60,63.70,37983765,0
07/10/2018,15:00,64.91,65.54,63.84,64.49,47357490,0
07/11/2018,15:00,63.16,64.39,63.01,63.79,24420380,0
07/12/2018,15:00,64.29,64.65,62.55,63.34,28605830,0
07/13/2018,15:00,63.12,63.92,61.85,63.77,29378850,0
07/16/2018,15:00,62.34,63.03,61.25,62.02,39093275,0
07/17/2018,15:00,61.76,64.95,61.70,64.54,34981160,0
07/18/2018,15:00,65.00,65.10,63.25,64.77,28121055,0
07/19/2018,15:00,63.27,64.71,62.80,64.05,29576725,0
07/20/2018,15:00,64.25,64.65,62.34,62.72,25832735,0
07/23/2018,15:00,60.37,61.10,58.57,60.64,54964735,0
07/24/2018,15:00,60.88,61.54,58.51,59.49,47953920,0
07/25/2018,15:00,59.27,61.92,58.90,61.75,35470900,0
07/26/2018,15:00,60.97,62.14,60.73,61.33,23152610,0
07/27/2018,15:00,61.45,61.54,59.07,59.44,28516630,0
07/30/2018,15:00,59.18,59.22,57.23,58.03,34070360,0
07/31/2018,15:00,58.45,59.66,57.81,59.63,25384580,0
08/01/2018,15:00,59.60,60.60,58.60,60.17,50647150,0
08/02/2018,15:00,65.69,70.00,64.63,69.91,116074810,0
08/03/2018,15:00,69.56,71.00,68.51,69.63,68282430,0
08/06/2018,15:00,69.09,71.00,68.36,68.40,42821655,0
08/07/2018,15:00,68.77,77.49,67.83,75.91,154378840,0
08/08/2018,15:00,73.82,76.53,73.42,74.07,122855815,0
08/09/2018,15:00,73.11,73.40,69.15,70.49,85919055,0
08/10/2018,15:00,70.80,72.00,69.20,71.10,57760220,0
08/13/2018,15:00,72.23,72.64,69.80,71.28,52319405,0
08/14/2018,15:00,71.69,71.84,69.42,69.53,34932135,0
08/15/2018,15:00,68.38,68.90,66.43,67.74,45506290,0
08/16/2018,15:00,67.98,68.46,66.76,67.09,30320165,0
08/17/2018,15:00,64.70,65.35,60.71,61.10,94793060,0
08/20/2018,15:00,58.34,61.70,57.64,61.69,87011675,0
08/21/2018,15:00,62.12,64.96,61.80,64.38,65861150,0
08/22/2018,15:00,64.17,64.78,62.93,64.33,29729775,0
08/23/2018,15:00,63.83,65.46,63.62,64.02,25736430,0
08/24/2018,15:00,64.14,64.77,63.88,64.56,18012820,0
08/27/2018,15:00,63.60,64.49,61.76,63.85,65396440,0
08/28/2018,15:00,63.68,63.78,62.24,62.37,38245455,0
08/29/2018,15:00,62.05,62.37,60.74,61.00,37236960,0
08/30/2018,15:00,60.45,60.92,59.54,60.63,36083530,0
08/31/2018,15:00,60.40,61.06,59.72,60.33,26875520,0
09/04/2018,15:00,59.39,59.64,57.60,57.79,41752345,0
09/05/2018,15:00,57.01,57.36,55.44,56.15,38604105,0
09/06/2018,15:00,56.96,58.23,55.78,56.19,37403800,0
09/07/2018,15:00,52.02,53.67,50.45,52.65,112459655,0
09/10/2018,15:00,54.65,57.21,54.20,57.10,71417640,0
09/11/2018,15:00,55.89,56.40,54.71,55.89,45849945,0
09/12/2018,15:00,56.29,58.50,55.73,58.11,50077135,0
09/13/2018,15:00,57.60,59.00,57.04,57.89,31701680,0
09/14/2018,15:00,57.75,59.47,57.30,59.04,33828060,0
09/17/2018,15:00,58.01,60.17,57.63,58.97,34437885,0
09/18/2018,15:00,59.34,60.53,55.10,56.99,82737610,0
09/19/2018,15:00,56.10,60.00,56.10,59.80,41474585,0
09/20/2018,15:00,60.71,61.20,58.67,59.67,36747110,0
09/21/2018,15:00,59.54,60.12,59.07,59.82,25252390,0
09/24/2018,15:00,59.70,60.60,58.72,59.94,24214805,0
09/25/2018,15:00,60.00,60.92,59.30,60.20,22408645,0
09/26/2018,15:00,60.38,62.78,60.22,61.92,39216080,0
09/27/2018,15:00,62.58,62.99,61.38,61.50,42545420,0
09/28/2018,15:00,54.05,55.60,52.11,52.95,168248470,0
10/01/2018,15:00,61.15,62.29,60.21,62.14,108887985,0
10/02/2018,15:00,62.79,63.37,59.83,60.20,58717555,0
10/03/2018,15:00,60.67,60.92,58.31,58.96,39974940,0
10/04/2018,15:00,58.79,58.80,55.53,56.37,49071060,0
10/05/2018,15:00,54.93,54.98,52.00,52.39,89722685,0
10/08/2018,15:00,52.90,53.55,49.80,50.11,67363265,0
10/09/2018,15:00,51.05,53.35,50.66,52.56,60302870,0
10/10/2018,15:00,52.92,53.10,49.55,51.38,64076390,0
10/11/2018,15:00,51.51,52.45,49.81,50.45,40838690,0
10/12/2018,15:00,52.20,52.40,50.40,51.76,36007020,0
10/15/2018,15:00,51.81,52.66,50.91,51.92,30999825,0
10/16/2018,15:00,53.14,55.48,52.45,55.32,47632005,0
10/17/2018,15:00,56.48,56.54,53.16,54.36,43277710,0
10/18/2018,15:00,53.86,54.20,52.60,52.78,27105920,0
10/19/2018,15:00,53.48,53.93,50.70,52.00,46877745,0
10/22/2018,15:00,52.14,52.37,50.52,52.19,28001300,0
10/23/2018,15:00,52.77,59.59,52.42,58.83,95138765,0
10/24/2018,15:00,60.21,60.89,57.15,57.70,100291290,0
10/25/2018,15:00,63.44,64.20,60.20,62.97,104203620,0
10/26/2018,15:00,61.65,67.98,61.33,66.18,137127600,0
10/29/2018,15:00,67.49,69.43,65.30,66.97,72430135,0
10/30/2018,15:00,65.68,67.58,64.45,65.98,45633520,0
10/31/2018,15:00,66.51,68.40,65.82,67.46,38121740,0
11/01/2018,15:00,67.65,69.57,66.95,68.86,40000660,0
11/02/2018,15:00,68.75,69.84,68.18,69.28,39039855,0
11/05/2018,15:00,68.10,68.79,66.03,68.28,39155240,0
11/06/2018,15:00,67.81,69.76,67.22,68.21,33814445,0
11/07/2018,15:00,68.67,70.24,68.16,69.63,36872610,0
11/08/2018,15:00,69.70,71.52,69.69,70.28,35453370,0
11/09/2018,15:00,69.80,70.80,69.05,70.10,25494230,0
11/12/2018,15:00,69.67,69.96,66.07,66.26,34707615,0
11/13/2018,15:00,66.60,68.94,66.44,67.75,27242985,0
11/14/2018,15:00,68.54,69.42,67.43,68.80,25201435,0
11/15/2018,15:00,68.47,69.72,67.81,69.69,23128595,0
11/16/2018,15:00,69.04,71.14,69.02,70.86,36030955,0
11/19/2018,15:00,71.27,73.35,70.58,70.69,48544355,0
11/20/2018,15:00,68.35,69.96,66.71,69.50,40023545,0
11/21/2018,15:00,70.40,70.62,67.48,67.64,23434040,0
11/23/2018,15:00,66.87,67.50,65.11,65.17,21013210,0
11/26/2018,15:00,65.00,69.24,65.00,69.20,39960705,0
11/27/2018,15:00,68.01,69.39,67.10,68.78,31791500,0
11/28/2018,15:00,69.20,69.66,68.44,69.57,20637890,0
11/29/2018,15:00,69.40,69.50,67.91,68.23,15403620,0
11/30/2018,15:00,68.37,70.32,67.65,70.10,28144475,0
12/03/2018,15:00,72.00,73.20,70.40,71.70,41532555,0
12/04/2018,15:00,71.21,73.74,70.40,71.94,42309725,0
12/06/2018,15:00,71.20,73.48,70.15,72.61,39212540,0
12/07/2018,15:00,73.80,75.90,71.53,71.59,57555885,0
12/10/2018,15:00,72.00,73.20,70.62,73.03,33067275,0
12/11/2018,15:00,73.98,74.43,72.05,73.35,31543845,0
12/12/2018,15:00,73.88,74.38,73.03,73.32,25135240,0
12/13/2018,15:00,74.03,75.49,73.35,75.36,36829270,0
12/14/2018,15:00,75.00,75.57,72.87,73.14,31687775,0
12/17/2018,15:00,72.40,73.14,68.78,69.68,38370040,0
12/18/2018,15:00,70.11,70.31,66.74,67.41,35499995,0
12/19/2018,15:00,67.52,69.40,65.95,66.59,41370905,0
12/20/2018,15:00,65.41,66.06,62.37,63.08,45359290,0
12/21/2018,15:00,63.48,64.69,62.49,63.95,40084005,0
12/24/2018,15:00,62.70,62.90,59.04,59.08,27799565,0
12/26/2018,15:00,60.00,65.39,58.82,65.22,40815690,0
12/27/2018,15:00,63.97,64.43,60.30,63.23,42875665,0
12/28/2018,15:00,64.62,67.25,63.68,66.77,49694960,0
12/31/2018,15:00,67.56,67.84,65.05,66.56,31511690,0
01/02/2019,15:00,61.22,63.03,59.76,62.02,58293240,0
01/03/2019,15:00,61.40,61.88,59.48,60.07,34825920,0
01/04/2019,15:00,61.20,63.60,60.55,63.54,36970580,0
01/07/2019,15:00,64.34,67.35,63.55,66.99,37756125,0
01/08/2019,15:00,68.39,68.80,65.40,67.07,35042580,0
01/09/2019,15:00,67.10,68.70,66.29,67.71,27164725,0
01/10/2019,15:00,66.88,69.08,66.36,68.99,30281770,0
01/11/2019,15:00,68.42,69.68,67.75,69.45,25195260,0
01/14/2019,15:00,68.48,68.50,66.80,66.88,26236420,0
01/15/2019,15:00,67.00,69.76,66.90,68.89,30282950,0
01/16/2019,15:00,68.96,70.40,68.70,69.21,23458695,0
01/17/2019,15:00,69.24,70.30,68.83,69.46,18383665,0
01/18/2019,15:00,64.60,65.43,59.95,60.45,120753815,0
01/22/2019,15:00,60.96,61.60,59.10,59.78,60333705,0
01/23/2019,15:00,58.50,58.90,56.34,57.52,62649965,0
01/24/2019,15:00,56.61,58.74,55.86,58.30,40060775,0
01/25/2019,15:00,58.88,59.70,57.91,59.41,36290390,0
01/28/2019,15:00,58.58,59.49,57.55,59.28,32116395,0
01/29/2019,15:00,59.05,59.71,58.36,59.49,23108460,0
01/30/2019,15:00,60.09,61.80,59.70,61.75,56251590,0
01/31/2019,15:00,60.20,62.31,58.80,61.40,62846225,0
02/01/2019,15:00,61.08,63.22,60.70,62.44,36417205,0
02/04/2019,15:00,62.60,63.06,60.38,62.58,36760410,0
02/05/2019,15:00,62.50,64.49,62.45,64.27,33713825,0
02/06/2019,15:00,63.92,64.85,63.12,63.44,25192730,0
02/07/2019,15:00,62.66,62.94,60.60,61.50,32603055,0
02/08/2019,15:00,61.37,61.49,59.70,61.16,29221060,0
02/11/2019,15:00,62.32,63.72,62.10,62.57,35648565,0
02/12/2019,15:00,63.24,63.64,61.92,62.36,27587850,0
02/13/2019,15:00,62.47,62.55,61.11,61.63,25708085,0
02/14/2019,15:00,60.68,61.35,60.20,60.75,26004160,0
02/15/2019,15:00,60.90,61.60,60.78,61.58,19524735,0
02/19/2019,15:00,61.31,62.31,61.09,61.13,20842215,0
02/20/2019,15:00,60.88,61.26,59.80,60.51,35710585,0
02/21/2019,15:00,60.36,60.65,58.10,58.25,44545910,0
02/22/2019,15:00,58.90,59.30,58.42,58.94,28702790,0
02/25/2019,15:00,59.58,60.58,59.40,59.75,33132610,0
02/26/2019,15:00,58.44,60.40,57.75,59.57,42912675,0
02/27/2019,15:00,60.36,63.26,60.11,62.95,55919540,0
02/28/2019,15:00,63.78,64.00,62.16,63.98,52603265,0
03/01/2019,15:00,61.39,61.43,58.38,58.96,114556875,0
03/04/2019,15:00,59.62,59.80,56.56,57.07,85484090,0
03/05/2019,15:00,56.40,56.80,54.02,55.31,93823700,0
03/06/2019,15:00,55.30,56.30,54.88,55.25,51677425,0
03/07/2019,15:00,55.77,56.94,54.85,55.32,47212415,0
03/08/2019,15:00,55.38,57.12,55.18,56.83,44098125,0
03/11/2019,15:00,56.70,58.26,56.10,58.18,36961390,0
03/12/2019,15:00,57.30,57.61,56.21,56.67,37520685,0
03/13/2019,15:00,56.78,58.40,56.54,57.79,34223595,0
03/14/2019,15:00,58.49,59.08,57.66,57.99,35517235,0
03/15/2019,15:00,56.70,56.74,54.88,55.09,73927655,0
03/18/2019,15:00,55.20,55.61,53.46,53.90,51404900,0
03/19/2019,15:00,53.50,54.66,52.69,53.49,59003150,0
03/20/2019,15:00,53.94,54.99,53.26,54.72,34541120,0
03/21/2019,15:00,54.52,55.29,53.69,54.80,29735490,0
03/22/2019,15:00,54.52,54.56,52.80,52.91,43728045,0
03/25/2019,15:00,51.94,52.64,50.89,52.08,51075145,0
03/26/2019,15:00,52.89,54.05,52.89,53.55,36754740,0
03/27/2019,15:00,53.75,55.07,53.64,54.97,43895830,0
03/28/2019,15:00,55.43,56.07,55.02,55.72,33870465,0
03/29/2019,15:00,55.74,56.03,54.90,55.97,29956690,0
04/01/2019,15:00,56.52,57.84,56.26,57.84,40552195,0
04/02/2019,15:00,57.66,57.89,56.78,57.18,27394700,0
04/03/2019,15:00,57.46,59.23,57.43,58.36,39649320,0
04/04/2019,15:00,52.38,54.24,52.12,53.56,118603645,0
04/05/2019,15:00,53.97,55.22,53.22,54.99,65191285,0
04/08/2019,15:00,55.54,56.23,54.09,54.64,52052180,0
04/09/2019,15:00,54.33,55.00,53.92,54.46,29520155,0
04/10/2019,15:00,55.35,55.68,54.58,55.21,35306570,0
04/11/2019,15:00,53.66,54.10,53.12,53.68,49179635,0
04/12/2019,15:00,54.04,54.39,53.37,53.54,33729870,0
04/15/2019,15:00,53.73,53.78,51.73,53.28,50192895,0
04/16/2019,15:00,53.15,55.00,52.94,54.67,36364650,0
04/17/2019,15:00,54.95,54.96,53.71,54.25,25632340,0
04/18/2019,15:00,54.25,54.97,53.95,54.65,29381625,0
04/22/2019,15:00,53.80,53.94,52.50,52.55,60735705,0
04/23/2019,15:00,52.03,53.12,51.15,52.78,54719295,0
04/24/2019,15:00,52.77,53.06,51.60,51.73,53637270,0
04/25/2019,15:00,51.00,51.80,49.21,49.53,109246965,0
04/26/2019,15:00,49.30,49.34,46.23,47.03,111803545,0
04/29/2019,15:00,47.17,48.80,46.43,48.29,83572380,0
04/30/2019,15:00,48.41,48.84,47.40,47.74,47323140,0
05/01/2019,15:00,47.77,48.00,46.30,46.80,53521770,0
05/02/2019,15:00,49.10,49.43,47.54,48.82,90796695,0
05/03/2019,15:00,48.77,51.32,48.70,51.01,118533855,0
05/06/2019,15:00,50.00,51.67,49.70,51.07,54169715,0
05/07/2019,15:00,51.36,51.44,49.02,49.41,50657040,0
05/08/2019,15:00,49.39,50.12,48.84,48.97,30882200,0
05/09/2019,15:00,48.40,48.74,47.39,48.40,33556910,0
05/10/2019,15:00,47.95,48.40,47.20,47.90,35041680,0
05/13/2019,15:00,46.40,46.49,44.90,45.40,54173980,0
05/14/2019,15:00,45.86,46.90,45.60,46.46,36262060,0
05/15/2019,15:00,45.86,46.49,45.05,46.39,36479880,0
05/16/2019,15:00,45.90,46.20,45.30,45.67,37416365,0
05/17/2019,15:00,44.39,44.45,41.78,42.21,88933330,0
05/20/2019,15:00,40.56,41.20,39.05,41.07,102630975,0
05/21/2019,15:00,39.55,41.48,39.21,41.02,90019495,0
05/22/2019,15:00,39.82,40.79,38.36,38.55,93425935,0
05/23/2019,15:00,38.87,39.89,37.24,39.10,132735710,0
05/24/2019,15:00,39.97,40.00,37.75,38.13,70682860,0
05/28/2019,15:00,38.24,39.00,37.57,37.74,51564505,0
05/29/2019,15:00,37.42,38.48,37.01,37.97,59843190,0
05/30/2019,15:00,37.75,38.45,37.40,37.64,39632375,0
05/31/2019,15:00,37.02,37.98,36.82,37.03,52033660,0
06/03/2019,15:00,37.10,37.34,35.40,35.79,65322050,0
06/04/2019,15:00,36.22,38.80,35.92,38.72,69037610,0
06/05/2019,15:00,39.74,40.26,38.37,39.32,67553780,0
06/06/2019,15:00,40.89,42.20,40.36,41.19,101210755,0
06/07/2019,15:00,41.06,42.17,40.70,40.90,80017635,0
06/10/2019,15:00,42.05,43.39,41.80,42.58,52925195,0
06/11/2019,15:00,43.83,44.18,42.70,43.42,58267685,0
06/12/2019,15:00,44.59,44.68,41.80,41.85,75987720,0
06/13/2019,15:00,42.08,42.98,41.50,42.78,40841300,0
06/14/2019,15:00,42.25,43.33,42.08,42.98,37167010,0
06/17/2019,15:00,42.95,45.40,42.85,45.01,61584015,0
06/18/2019,15:00,45.74,46.95,44.51,44.95,63578940,0
06/19/2019,15:00,45.02,45.55,44.21,45.29,32875675,0
06/20/2019,15:00,44.60,45.38,43.27,43.92,59317310,0
06/21/2019,15:00,43.24,44.44,43.10,44.37,41010390,0
06/24/2019,15:00,44.65,45.17,44.20,44.73,28753855,0
06/25/2019,15:00,44.88,45.07,43.90,43.95,30910355,0
06/26/2019,15:00,44.06,45.45,43.62,43.85,42536040,0
06/27/2019,15:00,43.89,44.58,43.47,44.57,31698550,0
06/28/2019,15:00,44.20,45.03,44.16,44.69,34256920,0
07/01/2019,15:00,46.04,46.62,45.26,45.43,41189820,0
07/02/2019,15:00,45.78,45.83,44.44,44.91,46295135,0
07/03/2019,15:00,47.88,48.31,46.90,46.98,71005740,0
07/05/2019,15:00,46.91,47.09,46.16,46.62,35328690,0
07/08/2019,15:00,46.25,46.45,45.73,46.07,29402710,0
07/09/2019,15:00,45.79,46.20,45.46,46.01,30954175,0
07/10/2019,15:00,46.83,47.79,46.63,47.78,45728680,0
07/11/2019,15:00,47.63,48.30,47.16,47.72,37572150,0
07/12/2019,15:00,47.95,49.08,47.94,49.02,46002605,0
07/15/2019,15:00,49.60,50.88,48.97,50.70,55000460,0
07/16/2019,15:00,49.86,50.71,49.59,50.48,40744945,0
07/17/2019,15:00,51.13,51.66,50.67,50.97,48823635,0
07/18/2019,15:00,51.01,51.15,50.38,50.71,23822415,0
07/19/2019,15:00,51.14,51.99,50.92,51.64,35242050,0
07/22/2019,15:00,51.75,52.43,50.84,51.14,34231365,0
07/23/2019,15:00,51.34,52.10,50.90,52.03,25115605,0
07/24/2019,15:00,51.83,53.21,51.63,52.98,55364175,0
07/25/2019,15:00,46.60,46.90,45.11,45.76,112091260,0
07/26/2019,15:00,45.38,46.05,44.45,45.61,50138485,0
07/29/2019,15:00,45.42,47.19,45.21,47.15,46366655,0
07/30/2019,15:00,46.58,48.67,46.44,48.45,40545070,0
07/31/2019,15:00,48.60,49.34,47.33,48.32,45891040,0
08/01/2019,15:00,48.53,48.90,46.35,46.77,41297580,0
08/02/2019,15:00,46.26,47.25,45.85,46.87,30682405,0
08/05/2019,15:00,45.92,46.27,45.16,45.66,35141395,0
08/06/2019,15:00,46.38,46.50,45.15,46.15,27821000,0
08/07/2019,15:00,45.30,46.71,45.16,46.68,23882500,0
08/08/2019,15:00,46.89,47.96,46.53,47.66,26371745,0
08/09/2019,15:00,47.21,47.79,46.76,47.00,19491220,0
08/12/2019,15:00,46.60,47.15,45.75,45.80,23319685,0
08/13/2019,15:00,45.76,47.20,45.51,47.00,24344990,0
08/14/2019,15:00,46.24,46.30,43.34,43.92,47812955,0
08/15/2019,15:00,44.17,44.31,42.31,43.13,41159760,0
08/16/2019,15:00,43.33,44.45,43.20,43.99,26036880,0
08/19/2019,15:00,44.84,45.57,44.34,45.37,26558740,0
08/20/2019,15:00,45.52,45.82,44.91,45.17,20852635,0
08/21/2019,15:00,44.40,44.64,43.52,44.17,38998720,0
08/22/2019,15:00,44.56,45.08,43.64,44.43,32824820,0
08/23/2019,15:00,43.99,44.23,42.20,42.28,42798520,0
08/26/2019,15:00,42.72,43.00,42.31,43.00,25272070,0
08/27/2019,15:00,43.15,43.76,42.41,42.82,27103635,0
08/28/2019,15:00,42.74,43.45,42.46,43.12,16193125,0
08/29/2019,15:00,43.80,44.68,43.60,44.34,25915520,0
08/30/2019,15:00,45.83,46.49,44.84,45.12,46638875,0
09/03/2019,15:00,44.82,45.79,44.63,45.00,26802730,0
09/04/2019,15:00,45.38,45.69,43.84,44.14,28843480,0
09/05/2019,15:00,44.50,45.96,44.17,45.92,37016610,0
